,sessionID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,userID,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,cluster
25174,2_39_78_361_2019-11-25 17:07:01.266135,"Mon, 25 Nov 2019 17:07:01 GMT","Tue, 26 Nov 2019 02:57:46 GMT","Mon, 25 Nov 2019 21:45:09 GMT",16.246,000000632,400.0,28.0,70.0,552.0,"Mon, 25 Nov 2019 17:07:23 GMT",True,"Tue, 26 Nov 2019 02:19:01 GMT",1.0
25175,2_39_129_17_2019-11-25 17:30:09.897883,"Mon, 25 Nov 2019 17:30:10 GMT","Mon, 25 Nov 2019 18:44:19 GMT","Mon, 25 Nov 2019 18:17:34 GMT",0.948,000001564,300.0,9.0,30.0,103.0,"Mon, 25 Nov 2019 17:30:20 GMT",True,"Mon, 25 Nov 2019 19:13:10 GMT",0.0
25176,2_39_126_20_2019-11-25 17:42:08.666387,"Mon, 25 Nov 2019 17:42:09 GMT","Tue, 26 Nov 2019 00:05:15 GMT","Mon, 25 Nov 2019 19:46:44 GMT",13.334,000001912,400.0,20.0,50.0,230.0,"Mon, 25 Nov 2019 17:42:10 GMT",True,"Mon, 25 Nov 2019 21:32:09 GMT",0.0
25177,2_39_78_367_2019-11-25 17:45:11.703909,"Mon, 25 Nov 2019 17:45:12 GMT","Tue, 26 Nov 2019 01:32:16 GMT","Tue, 26 Nov 2019 01:10:36 GMT",17.094,000001470,292.0,26.28,90.0,543.0,"Mon, 25 Nov 2019 17:45:34 GMT",True,"Tue, 26 Nov 2019 02:48:12 GMT",0.0
25178,2_39_78_366_2019-11-25 17:45:37.383964,"Mon, 25 Nov 2019 17:45:37 GMT","Tue, 26 Nov 2019 03:16:06 GMT","Mon, 25 Nov 2019 20:07:09 GMT",14.102,000000558,400.0,32.0,80.0,60.0,"Mon, 25 Nov 2019 17:45:39 GMT",True,"Mon, 25 Nov 2019 18:45:37 GMT",1.0
25179,2_39_124_22_2019-11-25 17:47:26.357249,"Mon, 25 Nov 2019 17:47:26 GMT","Mon, 25 Nov 2019 19:24:23 GMT","Mon, 25 Nov 2019 18:46:24 GMT",5.477,000000798,400.0,8.0,20.0,142.0,"Mon, 25 Nov 2019 17:48:03 GMT",True,"Mon, 25 Nov 2019 20:09:26 GMT",0.0
25180,2_39_79_380_2019-11-25 17:50:50.503343,"Mon, 25 Nov 2019 17:50:50 GMT","Tue, 26 Nov 2019 00:35:02 GMT","Mon, 25 Nov 2019 19:31:12 GMT",6.97,000000069,400.0,40.0,100.0,409.0,"Mon, 25 Nov 2019 17:52:26 GMT",True,"Tue, 26 Nov 2019 00:39:50 GMT",2.0
25181,2_39_88_24_2019-11-25 17:51:31.872338,"Mon, 25 Nov 2019 17:51:32 GMT","Tue, 26 Nov 2019 01:06:04 GMT","Mon, 25 Nov 2019 19:31:49 GMT",3.938,000000620,400.0,12.0,30.0,414.0,"Mon, 25 Nov 2019 17:52:02 GMT",True,"Tue, 26 Nov 2019 00:45:32 GMT",2.0
25182,2_39_95_27_2019-11-25 18:00:13.940142,"Mon, 25 Nov 2019 18:00:14 GMT","Mon, 25 Nov 2019 19:42:06 GMT","Mon, 25 Nov 2019 18:43:06 GMT",1.823,000000891,400.0,8.0,20.0,206.0,"Mon, 25 Nov 2019 18:00:28 GMT",True,"Mon, 25 Nov 2019 21:26:14 GMT",0.0
25183,2_39_79_376_2019-11-25 18:02:14.967381,"Mon, 25 Nov 2019 18:02:15 GMT","Tue, 26 Nov 2019 03:41:16 GMT","Mon, 25 Nov 2019 20:33:57 GMT",12.234,000000697,400.0,16.0,40.0,270.0,"Mon, 25 Nov 2019 18:02:22 GMT",True,"Mon, 25 Nov 2019 22:32:15 GMT",2.0
25184,2_39_91_441_2019-11-25 18:08:43.599079,"Mon, 25 Nov 2019 18:08:44 GMT","Mon, 25 Nov 2019 20:39:55 GMT","Mon, 25 Nov 2019 19:38:14 GMT",9.569,000001087,400.0,20.0,50.0,173.0,"Mon, 25 Nov 2019 18:08:58 GMT",True,"Mon, 25 Nov 2019 21:01:44 GMT",0.0
25185,2_39_91_437_2019-11-25 18:24:38.595783,"Mon, 25 Nov 2019 18:24:39 GMT","Tue, 26 Nov 2019 02:03:09 GMT","Mon, 25 Nov 2019 20:15:54 GMT",10.998,000001095,400.0,16.0,40.0,441.0,"Mon, 25 Nov 2019 18:24:43 GMT",True,"Tue, 26 Nov 2019 01:45:39 GMT",2.0
25186,2_39_89_25_2019-11-25 19:27:48.869314,"Mon, 25 Nov 2019 19:27:49 GMT","Tue, 26 Nov 2019 02:44:07 GMT","Mon, 25 Nov 2019 23:09:37 GMT",17.305,000000515,400.0,20.0,50.0,133.0,"Mon, 25 Nov 2019 19:28:57 GMT",True,"Mon, 25 Nov 2019 21:40:49 GMT",0.0
25187,2_39_95_27_2019-11-25 19:47:32.955096,"Mon, 25 Nov 2019 19:47:33 GMT","Tue, 26 Nov 2019 03:53:26 GMT","Mon, 25 Nov 2019 20:51:54 GMT",2.159,000001082,400.0,16.0,40.0,291.0,"Mon, 25 Nov 2019 19:48:37 GMT",True,"Tue, 26 Nov 2019 00:38:33 GMT",1.0
25188,2_39_78_363_2019-11-25 20:42:21.883906,"Mon, 25 Nov 2019 20:42:22 GMT","Tue, 26 Nov 2019 00:25:01 GMT","Mon, 25 Nov 2019 22:59:31 GMT",4.135,000000668,425.0,4.25,10.0,166.0,"Mon, 25 Nov 2019 20:42:39 GMT",True,"Mon, 25 Nov 2019 23:28:22 GMT",0.0
25190,2_39_78_365_2019-11-25 21:33:11.387944,"Mon, 25 Nov 2019 21:33:11 GMT","Tue, 26 Nov 2019 03:09:26 GMT","Mon, 25 Nov 2019 23:34:31 GMT",6.474,000001124,400.0,8.0,20.0,60.0,"Mon, 25 Nov 2019 21:33:36 GMT",True,"Mon, 25 Nov 2019 22:33:11 GMT",0.0
25191,2_39_92_436_2019-11-25 21:41:41.819671,"Mon, 25 Nov 2019 21:41:42 GMT","Tue, 26 Nov 2019 01:49:34 GMT","Mon, 25 Nov 2019 22:12:02 GMT",1.501,000000562,325.0,3.25,10.0,212.0,"Mon, 25 Nov 2019 21:42:07 GMT",True,"Tue, 26 Nov 2019 01:13:42 GMT",0.0
25192,2_39_124_22_2019-11-25 21:43:21.576667,"Mon, 25 Nov 2019 21:43:22 GMT","Tue, 26 Nov 2019 01:39:48 GMT","Tue, 26 Nov 2019 01:39:43 GMT",26.333,000003424,400.0,40.0,100.0,263.0,"Mon, 25 Nov 2019 21:44:41 GMT",True,"Tue, 26 Nov 2019 02:06:22 GMT",0.0
25193,2_39_90_26_2019-11-25 22:46:17.352620,"Mon, 25 Nov 2019 22:46:17 GMT","Tue, 26 Nov 2019 01:05:28 GMT","Tue, 26 Nov 2019 01:05:23 GMT",7.548,000001202,400.0,15.2,38.0,173.0,"Mon, 25 Nov 2019 22:46:40 GMT",True,"Tue, 26 Nov 2019 01:39:17 GMT",1.0
25196,2_39_139_28_2019-11-26 00:26:45.206208,"Tue, 26 Nov 2019 00:26:45 GMT","Tue, 26 Nov 2019 02:17:45 GMT","Tue, 26 Nov 2019 02:17:41 GMT",5.85,000001366,600.0,12.0,20.0,242.0,"Tue, 26 Nov 2019 00:27:05 GMT",True,"Tue, 26 Nov 2019 04:28:45 GMT",0.0
25197,2_39_131_30_2019-11-26 01:48:55.299762,"Tue, 26 Nov 2019 01:48:55 GMT","Tue, 26 Nov 2019 03:33:45 GMT","Tue, 26 Nov 2019 03:33:40 GMT",5.619,000000838,600.0,36.0,60.0,285.0,"Tue, 26 Nov 2019 01:50:58 GMT",True,"Tue, 26 Nov 2019 06:33:55 GMT",1.0
25198,2_39_139_28_2019-11-26 02:43:57.355796,"Tue, 26 Nov 2019 02:43:57 GMT","Tue, 26 Nov 2019 03:47:32 GMT","Tue, 26 Nov 2019 03:47:28 GMT",6.539,000001473,400.0,44.0,110.0,99.0,"Tue, 26 Nov 2019 02:44:19 GMT",True,"Tue, 26 Nov 2019 04:22:57 GMT",0.0
25199,2_39_127_19_2019-11-26 03:24:01.863008,"Tue, 26 Nov 2019 03:24:02 GMT","Tue, 26 Nov 2019 13:48:50 GMT","Tue, 26 Nov 2019 06:54:35 GMT",12.152,000001726,400.0,24.0,60.0,311.0,"Tue, 26 Nov 2019 03:27:18 GMT",True,"Tue, 26 Nov 2019 08:35:02 GMT",1.0
25201,2_39_79_379_2019-11-26 16:48:47.260252,"Tue, 26 Nov 2019 16:48:47 GMT","Wed, 27 Nov 2019 03:03:24 GMT","Tue, 26 Nov 2019 21:16:44 GMT",13.283,000000676,400.0,24.0,60.0,629.0,"Tue, 26 Nov 2019 16:48:53 GMT",True,"Wed, 27 Nov 2019 03:17:47 GMT",1.0
25202,2_39_79_376_2019-11-26 16:54:59.039163,"Tue, 26 Nov 2019 16:54:59 GMT","Wed, 27 Nov 2019 01:55:00 GMT","Tue, 26 Nov 2019 20:56:05 GMT",20.679,000001104,250.0,37.5,150.0,436.0,"Tue, 26 Nov 2019 16:55:11 GMT",True,"Wed, 27 Nov 2019 00:10:59 GMT",2.0
25203,2_39_131_30_2019-11-26 16:58:02.265064,"Tue, 26 Nov 2019 16:58:02 GMT","Wed, 27 Nov 2019 00:37:32 GMT","Tue, 26 Nov 2019 18:10:17 GMT",4.051,000000712,400.0,12.0,30.0,309.0,"Tue, 26 Nov 2019 16:58:09 GMT",True,"Tue, 26 Nov 2019 22:07:02 GMT",1.0
25204,2_39_92_442_2019-11-26 17:05:42.432375,"Tue, 26 Nov 2019 17:05:42 GMT","Tue, 26 Nov 2019 20:39:37 GMT","Tue, 26 Nov 2019 20:39:33 GMT",24.25,000000818,400.0,40.0,100.0,390.0,"Tue, 26 Nov 2019 17:06:05 GMT",True,"Tue, 26 Nov 2019 23:35:42 GMT",2.0
25205,2_39_125_21_2019-11-26 17:12:52.924069,"Tue, 26 Nov 2019 17:12:53 GMT","Wed, 27 Nov 2019 03:10:10 GMT","Tue, 26 Nov 2019 18:24:08 GMT",3.795,000000567,400.0,8.0,20.0,423.0,"Tue, 26 Nov 2019 17:13:22 GMT",True,"Wed, 27 Nov 2019 00:15:53 GMT",1.0
25206,2_39_89_25_2019-11-26 17:13:10.183963,"Tue, 26 Nov 2019 17:13:10 GMT","Tue, 26 Nov 2019 17:50:04 GMT","Tue, 26 Nov 2019 17:50:00 GMT",2.095,000000743,400.0,8.0,20.0,64.0,"Tue, 26 Nov 2019 17:13:27 GMT",True,"Tue, 26 Nov 2019 18:17:10 GMT",0.0
25207,2_39_79_380_2019-11-26 17:37:02.349841,"Tue, 26 Nov 2019 17:37:02 GMT","Wed, 27 Nov 2019 01:21:41 GMT","Tue, 26 Nov 2019 19:36:46 GMT",11.637,000000069,400.0,40.0,100.0,409.0,"Tue, 26 Nov 2019 17:37:13 GMT",True,"Wed, 27 Nov 2019 00:26:02 GMT",2.0
25210,2_39_95_27_2019-11-26 17:56:21.495081,"Tue, 26 Nov 2019 17:56:21 GMT","Tue, 26 Nov 2019 20:08:42 GMT","Tue, 26 Nov 2019 19:09:50 GMT",8.439,000000714,400.0,20.0,50.0,364.0,"Tue, 26 Nov 2019 17:57:03 GMT",True,"Wed, 27 Nov 2019 00:00:21 GMT",2.0
25212,2_39_79_381_2019-11-26 18:03:24.093114,"Tue, 26 Nov 2019 18:03:24 GMT","Wed, 27 Nov 2019 00:13:41 GMT","Tue, 26 Nov 2019 19:56:57 GMT",6.103,000000515,400.0,12.0,30.0,133.0,"Tue, 26 Nov 2019 18:04:21 GMT",True,"Tue, 26 Nov 2019 20:16:24 GMT",0.0
25213,2_39_78_367_2019-11-26 18:10:18.101519,"Tue, 26 Nov 2019 18:10:18 GMT","Wed, 27 Nov 2019 01:03:23 GMT","Tue, 26 Nov 2019 20:18:54 GMT",6.696,000000697,400.0,16.0,40.0,270.0,"Tue, 26 Nov 2019 18:10:30 GMT",True,"Tue, 26 Nov 2019 22:40:18 GMT",2.0
25214,2_39_78_364_2019-11-26 18:19:01.015176,"Tue, 26 Nov 2019 18:19:23 GMT","Wed, 27 Nov 2019 01:39:43 GMT","Tue, 26 Nov 2019 20:25:13 GMT",7.133,000001524,400.0,12.0,30.0,129.0,"Tue, 26 Nov 2019 18:19:22 GMT",True,"Tue, 26 Nov 2019 20:28:23 GMT",2.0
25215,2_39_89_25_2019-11-26 18:19:50.091058,"Tue, 26 Nov 2019 18:19:50 GMT","Wed, 27 Nov 2019 05:07:29 GMT","Tue, 26 Nov 2019 19:09:40 GMT",1.53,000000324,444.0,8.88,20.0,168.0,"Tue, 26 Nov 2019 18:20:43 GMT",True,"Tue, 26 Nov 2019 21:07:50 GMT",1.0
25218,2_39_92_436_2019-11-26 18:44:21.824505,"Tue, 26 Nov 2019 18:44:22 GMT","Tue, 26 Nov 2019 20:24:04 GMT","Tue, 26 Nov 2019 19:39:55 GMT",2.455,000001864,400.0,12.0,30.0,361.0,"Tue, 26 Nov 2019 18:44:44 GMT",True,"Wed, 27 Nov 2019 00:45:22 GMT",0.0
25220,2_39_90_26_2019-11-26 18:49:11.451587,"Tue, 26 Nov 2019 18:49:11 GMT","Wed, 27 Nov 2019 01:48:29 GMT","Tue, 26 Nov 2019 20:49:58 GMT",12.188,000001095,400.0,16.0,40.0,441.0,"Tue, 26 Nov 2019 18:49:17 GMT",True,"Wed, 27 Nov 2019 02:10:11 GMT",2.0
25221,2_39_78_365_2019-11-26 19:20:42.858085,"Tue, 26 Nov 2019 19:20:43 GMT","Wed, 27 Nov 2019 01:04:35 GMT","Tue, 26 Nov 2019 21:32:05 GMT",4.941,000000677,325.0,19.5,60.0,253.0,"Tue, 26 Nov 2019 19:21:29 GMT",True,"Tue, 26 Nov 2019 23:33:43 GMT",1.0
25223,2_39_88_24_2019-11-26 19:45:02.897319,"Tue, 26 Nov 2019 19:45:13 GMT","Tue, 26 Nov 2019 22:24:37 GMT","Tue, 26 Nov 2019 22:24:33 GMT",8.992,000003556,500.0,20.0,40.0,560.0,"Tue, 26 Nov 2019 19:45:13 GMT",True,"Wed, 27 Nov 2019 05:05:13 GMT",0.0
25224,2_39_91_437_2019-11-26 19:46:29.099538,"Tue, 26 Nov 2019 19:46:29 GMT","Wed, 27 Nov 2019 03:17:37 GMT","Tue, 26 Nov 2019 21:45:26 GMT",6.457,000001124,400.0,8.0,20.0,60.0,"Tue, 26 Nov 2019 19:46:48 GMT",True,"Tue, 26 Nov 2019 20:46:29 GMT",0.0
25225,2_39_130_31_2019-11-26 19:49:01.095521,"Tue, 26 Nov 2019 19:49:01 GMT","Wed, 27 Nov 2019 02:56:51 GMT","Wed, 27 Nov 2019 02:52:27 GMT",24.643,000003270,200.0,40.0,200.0,466.0,"Tue, 26 Nov 2019 19:53:23 GMT",True,"Wed, 27 Nov 2019 03:35:01 GMT",0.0
25226,2_39_124_22_2019-11-26 20:18:54.253336,"Tue, 26 Nov 2019 20:18:54 GMT","Tue, 26 Nov 2019 22:23:05 GMT","Tue, 26 Nov 2019 22:22:57 GMT",14.24,000003856,400.0,40.0,100.0,149.0,"Tue, 26 Nov 2019 20:18:59 GMT",True,"Tue, 26 Nov 2019 22:47:54 GMT",0.0
25227,2_39_78_362_2019-11-26 20:23:03.368047,"Tue, 26 Nov 2019 20:23:19 GMT","Tue, 26 Nov 2019 23:18:32 GMT","Tue, 26 Nov 2019 23:19:30 GMT",11.595,000002461,400.0,12.0,30.0,344.0,"Tue, 26 Nov 2019 20:23:18 GMT",True,"Wed, 27 Nov 2019 02:07:19 GMT",0.0
25228,2_39_91_441_2019-11-26 20:25:04.434380,"Tue, 26 Nov 2019 20:25:04 GMT","Tue, 26 Nov 2019 21:36:36 GMT","Tue, 26 Nov 2019 21:36:28 GMT",4.025,000000743,400.0,8.0,20.0,64.0,"Tue, 26 Nov 2019 20:25:22 GMT",True,"Tue, 26 Nov 2019 21:29:04 GMT",0.0
25229,2_39_123_23_2019-11-26 20:46:40.394794,"Tue, 26 Nov 2019 20:46:40 GMT","Wed, 27 Nov 2019 00:09:18 GMT","Tue, 26 Nov 2019 22:50:22 GMT",13.223,000001912,400.0,20.0,50.0,230.0,"Tue, 26 Nov 2019 20:47:10 GMT",True,"Wed, 27 Nov 2019 00:36:40 GMT",0.0
25230,2_39_92_436_2019-11-26 21:25:58.106687,"Tue, 26 Nov 2019 21:28:14 GMT","Tue, 26 Nov 2019 22:48:46 GMT","Tue, 26 Nov 2019 22:48:41 GMT",8.289,000002290,400.0,40.0,100.0,428.0,"Tue, 26 Nov 2019 21:28:13 GMT",True,"Wed, 27 Nov 2019 04:36:14 GMT",0.0
25231,2_39_95_27_2019-11-26 22:13:01.814754,"Tue, 26 Nov 2019 22:13:02 GMT","Wed, 27 Nov 2019 01:08:56 GMT","Wed, 27 Nov 2019 00:00:52 GMT",5.541,000001202,400.0,15.2,38.0,173.0,"Tue, 26 Nov 2019 22:13:23 GMT",True,"Wed, 27 Nov 2019 01:06:02 GMT",1.0
25233,2_39_83_386_2019-11-26 22:46:36.207138,"Tue, 26 Nov 2019 22:46:36 GMT","Wed, 27 Nov 2019 00:07:59 GMT","Tue, 26 Nov 2019 23:13:04 GMT",2.162,000002183,600.0,30.0,50.0,60.0,"Tue, 26 Nov 2019 22:49:51 GMT",True,"Tue, 26 Nov 2019 23:46:36 GMT",0.0
25234,2_39_92_436_2019-11-26 22:54:04.440179,"Tue, 26 Nov 2019 22:54:04 GMT","Wed, 27 Nov 2019 00:29:23 GMT","Wed, 27 Nov 2019 00:29:18 GMT",5.418,000001222,400.0,8.0,20.0,72.0,"Tue, 26 Nov 2019 22:54:28 GMT",True,"Wed, 27 Nov 2019 00:06:04 GMT",2.0
25235,2_39_123_23_2019-11-27 00:25:46.408227,"Wed, 27 Nov 2019 00:25:46 GMT","Wed, 27 Nov 2019 01:53:12 GMT","Wed, 27 Nov 2019 01:41:14 GMT",3.733,000001920,400.0,8.0,20.0,60.0,"Wed, 27 Nov 2019 00:26:16 GMT",True,"Wed, 27 Nov 2019 01:25:46 GMT",0.0
25236,2_39_127_19_2019-11-27 00:39:03.359757,"Wed, 27 Nov 2019 00:39:03 GMT","Wed, 27 Nov 2019 04:27:18 GMT","Wed, 27 Nov 2019 01:03:48 GMT",1.399,000001091,300.0,9.0,30.0,90.0,"Wed, 27 Nov 2019 00:39:27 GMT",True,"Wed, 27 Nov 2019 02:09:03 GMT",0.0
25237,2_39_131_30_2019-11-27 01:23:53.952064,"Wed, 27 Nov 2019 01:23:54 GMT","Wed, 27 Nov 2019 02:45:20 GMT","Wed, 27 Nov 2019 02:45:16 GMT",4.708,000000365,333.0,9.99,30.0,104.0,"Wed, 27 Nov 2019 01:24:00 GMT",True,"Wed, 27 Nov 2019 03:07:54 GMT",0.0
25238,2_39_139_28_2019-11-27 02:51:45.542945,"Wed, 27 Nov 2019 02:51:46 GMT","Wed, 27 Nov 2019 04:36:27 GMT","Wed, 27 Nov 2019 04:36:22 GMT",11.268,000000675,400.0,24.0,60.0,248.0,"Wed, 27 Nov 2019 02:51:47 GMT",True,"Wed, 27 Nov 2019 06:59:46 GMT",0.0
25239,2_39_131_30_2019-11-27 03:14:57.634569,"Wed, 27 Nov 2019 03:14:58 GMT","Wed, 27 Nov 2019 04:24:47 GMT","Wed, 27 Nov 2019 04:24:42 GMT",7.097,000001473,400.0,40.0,100.0,99.0,"Wed, 27 Nov 2019 03:16:59 GMT",True,"Wed, 27 Nov 2019 04:53:58 GMT",0.0
25240,2_39_125_21_2019-11-27 04:05:55.468044,"Wed, 27 Nov 2019 04:05:55 GMT","Wed, 27 Nov 2019 06:23:12 GMT","Wed, 27 Nov 2019 06:15:46 GMT",13.287,000001099,400.0,28.0,70.0,127.0,"Wed, 27 Nov 2019 04:06:28 GMT",True,"Wed, 27 Nov 2019 06:12:55 GMT",1.0
25241,2_39_138_29_2019-11-27 04:27:49.731208,"Wed, 27 Nov 2019 04:27:50 GMT","Wed, 27 Nov 2019 05:41:16 GMT","Wed, 27 Nov 2019 05:41:11 GMT",8.414,000001263,375.0,30.0,80.0,115.0,"Wed, 27 Nov 2019 04:28:34 GMT",True,"Wed, 27 Nov 2019 06:22:50 GMT",0.0
25242,2_39_131_30_2019-11-27 08:09:12.013283,"Wed, 27 Nov 2019 08:09:12 GMT","Wed, 27 Nov 2019 18:58:38 GMT","Wed, 27 Nov 2019 11:51:50 GMT",11.844,000001202,400.0,15.2,38.0,173.0,"Wed, 27 Nov 2019 08:09:36 GMT",True,"Wed, 27 Nov 2019 11:02:12 GMT",1.0
25243,2_39_89_25_2019-11-27 15:47:11.023678,"Wed, 27 Nov 2019 15:47:11 GMT","Wed, 27 Nov 2019 17:15:59 GMT","Wed, 27 Nov 2019 16:23:30 GMT",1.448,000000743,400.0,8.0,20.0,65.0,"Wed, 27 Nov 2019 15:48:29 GMT",True,"Wed, 27 Nov 2019 16:52:11 GMT",0.0
25245,2_39_78_364_2019-11-27 16:12:43.674158,"Wed, 27 Nov 2019 16:12:44 GMT","Wed, 27 Nov 2019 22:26:56 GMT","Wed, 27 Nov 2019 18:13:43 GMT",6.739,000001524,400.0,12.0,30.0,129.0,"Wed, 27 Nov 2019 16:14:16 GMT",True,"Wed, 27 Nov 2019 18:21:44 GMT",2.0
25246,2_39_139_28_2019-11-27 17:16:52.587689,"Wed, 27 Nov 2019 17:16:53 GMT","Thu, 28 Nov 2019 02:21:21 GMT","Wed, 27 Nov 2019 19:01:17 GMT",5.83,000000567,400.0,8.0,20.0,423.0,"Wed, 27 Nov 2019 17:16:59 GMT",True,"Thu, 28 Nov 2019 00:19:53 GMT",1.0
25247,2_39_78_366_2019-11-27 18:12:02.625553,"Wed, 27 Nov 2019 18:12:03 GMT","Thu, 28 Nov 2019 00:14:19 GMT","Wed, 27 Nov 2019 21:25:56 GMT",12.263,000001095,400.0,16.0,40.0,339.0,"Wed, 27 Nov 2019 18:12:16 GMT",True,"Wed, 27 Nov 2019 23:51:03 GMT",2.0
25248,2_39_78_361_2019-11-27 20:27:12.971018,"Wed, 27 Nov 2019 20:27:28 GMT","Wed, 27 Nov 2019 20:38:52 GMT","Wed, 27 Nov 2019 20:38:45 GMT",1.248,000002743,240.0,60.0,250.0,576.0,"Wed, 27 Nov 2019 20:27:27 GMT",True,"Thu, 28 Nov 2019 06:03:28 GMT",1.0
25250,2_39_79_383_2019-11-27 21:28:14.502130,"Wed, 27 Nov 2019 21:28:26 GMT","Thu, 28 Nov 2019 05:06:38 GMT","Thu, 28 Nov 2019 03:55:58 GMT",35.72,000002743,240.0,60.0,250.0,576.0,"Wed, 27 Nov 2019 21:28:25 GMT",True,"Thu, 28 Nov 2019 07:04:26 GMT",1.0
25251,2_39_131_30_2019-11-28 00:14:32.550250,"Thu, 28 Nov 2019 00:14:33 GMT","Thu, 28 Nov 2019 02:46:08 GMT","Thu, 28 Nov 2019 01:33:05 GMT",7.892,000003143,400.0,8.0,20.0,161.0,"Thu, 28 Nov 2019 00:14:36 GMT",True,"Thu, 28 Nov 2019 02:55:33 GMT",0.0
25252,2_39_129_17_2019-11-28 00:53:05.885198,"Thu, 28 Nov 2019 00:53:06 GMT","Thu, 28 Nov 2019 02:58:29 GMT","Thu, 28 Nov 2019 02:58:24 GMT",14.101,000000818,400.0,16.0,40.0,143.0,"Thu, 28 Nov 2019 00:53:40 GMT",True,"Thu, 28 Nov 2019 03:16:06 GMT",2.0
25253,2_39_89_25_2019-11-28 01:36:18.973918,"Thu, 28 Nov 2019 01:36:19 GMT","Thu, 28 Nov 2019 03:13:47 GMT","Thu, 28 Nov 2019 02:21:41 GMT",2.103,000001920,400.0,8.0,20.0,60.0,"Thu, 28 Nov 2019 01:36:30 GMT",True,"Thu, 28 Nov 2019 02:36:19 GMT",0.0
25254,2_39_139_28_2019-11-28 02:31:55.160092,"Thu, 28 Nov 2019 02:31:55 GMT","Thu, 28 Nov 2019 04:00:16 GMT","Thu, 28 Nov 2019 04:00:11 GMT",8.691,000001564,300.0,9.0,30.0,103.0,"Thu, 28 Nov 2019 02:31:56 GMT",True,"Thu, 28 Nov 2019 04:14:55 GMT",0.0
25255,2_39_127_19_2019-11-28 02:40:01.889491,"Thu, 28 Nov 2019 02:40:11 GMT","Thu, 28 Nov 2019 04:33:37 GMT","Thu, 28 Nov 2019 03:33:06 GMT",4.007,000003123,400.0,12.0,30.0,154.0,"Thu, 28 Nov 2019 02:40:11 GMT",True,"Thu, 28 Nov 2019 05:14:11 GMT",2.0
25256,2_39_79_377_2019-11-28 23:41:50.683854,"Thu, 28 Nov 2019 23:41:51 GMT","Fri, 29 Nov 2019 05:58:34 GMT","Fri, 29 Nov 2019 05:58:30 GMT",22.616,000000248,400.0,40.0,100.0,441.0,"Thu, 28 Nov 2019 23:44:19 GMT",True,"Fri, 29 Nov 2019 07:02:51 GMT",0.0
25257,2_39_139_28_2019-11-29 21:53:40.432607,"Fri, 29 Nov 2019 21:53:40 GMT","Sat, 30 Nov 2019 01:44:20 GMT","Fri, 29 Nov 2019 23:32:03 GMT",8.255,000003905,250.0,25.0,100.0,183.0,"Fri, 29 Nov 2019 21:55:44 GMT",True,"Sat, 30 Nov 2019 00:56:40 GMT",0.0
25259,2_39_79_378_2019-11-29 23:07:50.524773,"Fri, 29 Nov 2019 23:07:51 GMT","Sat, 30 Nov 2019 01:28:08 GMT","Sat, 30 Nov 2019 01:21:29 GMT",14.642,000000714,400.0,20.0,50.0,364.0,"Fri, 29 Nov 2019 23:08:16 GMT",True,"Sat, 30 Nov 2019 05:11:51 GMT",2.0
25260,2_39_95_27_2019-11-29 23:18:26.737645,"Fri, 29 Nov 2019 23:18:27 GMT","Sat, 30 Nov 2019 01:58:46 GMT","Sat, 30 Nov 2019 01:58:34 GMT",17.386,000001214,250.0,40.0,160.0,366.0,"Fri, 29 Nov 2019 23:19:02 GMT",True,"Sat, 30 Nov 2019 05:24:27 GMT",0.0
25261,2_39_131_30_2019-11-30 01:32:53.429626,"Sat, 30 Nov 2019 01:32:53 GMT","Sat, 30 Nov 2019 19:02:38 GMT","Sat, 30 Nov 2019 15:31:16 GMT",39.894,000000291,250.0,40.0,160.0,679.0,"Sat, 30 Nov 2019 01:32:58 GMT",True,"Sat, 30 Nov 2019 12:51:53 GMT",1.0
25262,2_39_88_24_2019-11-30 02:02:39.875486,"Sat, 30 Nov 2019 02:02:40 GMT","Sat, 30 Nov 2019 05:20:44 GMT","Sat, 30 Nov 2019 03:44:58 GMT",10.627,000001099,400.0,28.0,70.0,127.0,"Sat, 30 Nov 2019 02:03:03 GMT",True,"Sat, 30 Nov 2019 04:09:40 GMT",1.0
25263,2_39_139_28_2019-11-30 17:33:38.660944,"Sat, 30 Nov 2019 17:33:39 GMT","Sat, 30 Nov 2019 22:22:34 GMT","Sat, 30 Nov 2019 22:15:36 GMT",30.479,000003424,400.0,40.0,100.0,263.0,"Sat, 30 Nov 2019 17:34:07 GMT",True,"Sat, 30 Nov 2019 21:56:39 GMT",0.0
25264,2_39_89_25_2019-11-30 19:04:26.779773,"Sat, 30 Nov 2019 19:04:27 GMT","Sat, 30 Nov 2019 20:36:44 GMT","Sat, 30 Nov 2019 19:45:29 GMT",1.65,000000743,400.0,8.0,20.0,65.0,"Sat, 30 Nov 2019 19:05:06 GMT",True,"Sat, 30 Nov 2019 20:09:27 GMT",0.0
25265,2_39_123_23_2019-11-30 22:18:17.910568,"Sat, 30 Nov 2019 22:18:18 GMT","Sun, 01 Dec 2019 00:26:10 GMT","Sun, 01 Dec 2019 00:25:54 GMT",7.049,000001920,400.0,8.0,20.0,60.0,"Sat, 30 Nov 2019 22:18:27 GMT",True,"Sat, 30 Nov 2019 23:18:18 GMT",0.0
